Date,CSCO,SBUX,AMZN,MSFT,AMD,FB,TSLA,ZNGA,QCOM,AAPL
2013-04-30,39.04382470119522,68.52589641434263,88.84462151394422,90.43824701195219,99.60159362549801,,25.89641434262948,1.593625498007968,54.581673306772906,82.47011952191235
2013-05-01,3.9840637450199203,16.733067729083665,9.56175298804781,24.302788844621514,97.21115537848605,,1.1952191235059761,58.167330677290835,93.22709163346613,30.677290836653388
2013-05-02,97.21115537848605,44.62151394422311,75.69721115537848,90.83665338645419,91.63346613545816,,58.96414342629482,43.82470119521912,88.04780876494024,77.68924302788845
2013-05-03,20.717131474103585,94.42231075697211,70.91633466135458,85.2589641434263,76.09561752988049,,0.0,75.69721115537848,76.09561752988049,37.84860557768924
2013-05-06,29.8804780876494,96.01593625498008,29.48207171314741,80.0796812749004,29.8804780876494,,91.23505976095618,92.82868525896414,58.167330677290835,84.4621513944223
2013-05-07,9.56175298804781,28.685258964143426,62.15139442231076,14.741035856573705,31.47410358565737,,1.9920318725099602,19.12350597609562,63.745019920318725,28.685258964143426
2013-05-08,99.20318725099601,51.79282868525896,68.52589641434263,46.21513944223108,92.03187250996017,,10.756972111553784,99.20318725099601,68.52589641434263,78.08764940239044
2013-05-09,66.53386454183267,32.669322709163346,62.54980079681275,22.310756972111555,40.63745019920319,,48.20717131474104,46.613545816733065,41.832669322709165,32.669322709163346
2013-05-10,100.0,88.04780876494024,94.02390438247012,58.56573705179283,98.80478087649402,,82.86852589641434,75.2988047808765,100.0,28.286852589641434
2013-05-13,82.47011952191235,14.342629482071713,73.70517928286853,94.02390438247012,93.22709163346613,,92.82868525896414,99.20318725099601,80.87649402390439,78.48605577689243
2013-05-14,56.17529880478088,91.63346613545816,87.64940239043824,99.20318725099601,37.84860557768924,,11.155378486055778,9.9601593625498,80.87649402390439,13.944223107569721
2013-05-15,33.46613545816733,92.43027888446215,46.21513944223108,95.2191235059761,82.86852589641434,,67.72908366533865,81.27490039840637,68.92430278884463,28.286852589641434
2013-05-16,73.30677290836654,7.171314741035856,28.286852589641434,92.43027888446215,47.41035856573705,,29.8804780876494,12.749003984063744,63.745019920318725,83.26693227091633
2013-05-17,93.22709163346613,81.67330677290836,95.2191235059761,100.0,89.24302788844622,,41.43426294820717,49.00398406374502,67.33067729083665,21.91235059760956
2013-05-20,51.79282868525896,35.85657370517928,36.65338645418327,94.8207171314741,22.709163346613547,,33.46613545816733,60.95617529880478,28.685258964143426,87.64940239043824
2013-05-21,58.96414342629482,68.12749003984064,53.78486055776892,22.709163346613547,27.888446215139442,35.45816733067729,39.04382470119522,69.7211155378486,57.76892430278885,60.55776892430279
2013-05-22,2.3904382470119523,45.418326693227094,9.9601593625498,26.294820717131476,20.717131474103585,29.48207171314741,58.167330677290835,43.02788844621514,29.8804780876494,41.03585657370518
2013-05-23,93.22709163346613,36.254980079681275,68.52589641434263,45.81673306772908,91.63346613545816,69.7211155378486,94.8207171314741,88.84462151394422,19.52191235059761,82.86852589641434
2013-05-24,72.11155378486056,67.33067729083665,78.48605577689243,98.80478087649402,66.13545816733068,13.147410358565738,90.83665338645419,84.86055776892431,87.25099601593625,93.62549800796813
2013-05-28,54.18326693227092,50.99601593625498,58.96414342629482,92.03187250996017,22.709163346613547,16.733067729083665,96.81274900398407,48.60557768924303,10.756972111553784,7.171314741035856
2013-05-29,94.42231075697211,38.645418326693225,52.58964143426295,66.93227091633466,39.04382470119522,5.577689243027889,19.9203187250996,81.67330677290836,71.31474103585657,83.66533864541833
2013-05-30,66.53386454183267,8.366533864541832,68.52589641434263,72.50996015936255,83.26693227091633,81.27490039840637,65.73705179282868,56.57370517928287,56.17529880478088,82.07171314741036
2013-05-31,34.26294820717131,44.223107569721115,78.88446215139442,62.54980079681275,25.89641434262948,36.254980079681275,0.0,63.745019920318725,26.693227091633467,35.059760956175296
2013-06-03,58.56573705179283,58.167330677290835,30.677290836653388,94.02390438247012,44.62151394422311,17.92828685258964,21.91235059760956,8.366533864541832,42.23107569721115,52.98804780876494
2013-06-04,51.39442231075697,74.9003984063745,37.84860557768924,11.952191235059761,83.66533864541833,24.701195219123505,77.68924302788845,57.76892430278885,66.53386454183267,27.49003984063745
2013-06-05,49.40239043824701,7.171314741035856,60.55776892430279,70.91633466135458,15.936254980079681,32.27091633466136,58.96414342629482,7.569721115537849,19.52191235059761,48.20717131474104
2013-06-06,50.99601593625498,98.80478087649402,51.79282868525896,62.54980079681275,81.27490039840637,54.9800796812749,76.49402390438247,56.17529880478088,35.059760956175296,28.286852589641434
2013-06-07,26.693227091633467,100.0,84.86055776892431,81.67330677290836,22.709163346613547,79.6812749003984,85.2589641434263,91.63346613545816,21.91235059760956,77.29083665338645
2013-06-10,15.139442231075698,80.87649402390439,82.47011952191235,47.01195219123506,88.44621513944223,75.69721115537848,64.54183266932272,78.08764940239044,43.02788844621514,31.07569721115538
2013-06-11,36.65338645418327,42.23107569721115,32.669322709163346,23.904382470119522,45.81673306772908,56.17529880478088,6.374501992031872,68.52589641434263,62.15139442231076,63.745019920318725
2013-06-12,9.163346613545817,4.382470119521912,5.179282868525896,30.278884462151396,12.350597609561753,26.294820717131476,58.56573705179283,11.55378486055777,0.398406374501992,14.741035856573705
2013-06-13,95.61752988047809,88.44621513944223,86.05577689243027,12.350597609561753,82.86852589641434,56.97211155378486,37.05179282868526,56.17529880478088,83.26693227091633,73.70517928286853
2013-06-14,15.936254980079681,32.669322709163346,33.864541832669325,29.083665338645417,40.63745019920319,58.96414342629482,53.386454183266935,92.43027888446215,9.163346613545817,19.12350597609562
2013-06-17,85.65737051792829,37.45019920318725,67.72908366533865,82.47011952191235,26.294820717131476,63.745019920318725,28.286852589641434,89.64143426294821,83.26693227091633,59.36254980079681
2013-06-18,69.32270916334662,99.20318725099601,78.48605577689243,54.9800796812749,54.18326693227092,63.745019920318725,67.33067729083665,88.04780876494024,58.96414342629482,55.37848605577689
2013-06-19,24.302788844621514,16.334661354581673,15.936254980079681,7.171314741035856,25.89641434262948,58.167330677290835,80.0796812749004,69.32270916334662,6.772908366533865,0.796812749003984
2013-06-20,41.03585657370518,23.904382470119522,35.059760956175296,4.780876494023905,4.382470119521912,41.832669322709165,21.91235059760956,59.7609561752988,25.49800796812749,43.02788844621514
2013-06-21,58.56573705179283,14.741035856573705,41.03585657370518,15.139442231075698,67.33067729083665,52.58964143426295,11.952191235059761,22.310756972111555,31.47410358565737,32.669322709163346
2013-06-24,11.952191235059761,47.41035856573705,46.21513944223108,75.69721115537848,50.59760956175299,54.9800796812749,86.45418326693228,27.888446215139442,43.02788844621514,32.669322709163346
2013-06-25,9.163346613545817,59.7609561752988,47.41035856573705,23.50597609561753,79.28286852589642,68.52589641434263,39.04382470119522,97.21115537848605,89.24302788844622,38.24701195219124
2013-06-26,66.13545816733068,60.95617529880478,93.62549800796813,71.71314741035856,17.131474103585656,29.48207171314741,81.27490039840637,93.22709163346613,6.772908366533865,21.115537848605577
2013-06-27,88.04780876494024,7.968127490039841,33.06772908366534,69.32270916334662,5.577689243027889,90.0398406374502,82.07171314741036,99.20318725099601,27.49003984063745,18.326693227091635
2013-06-28,27.888446215139442,47.01195219123506,70.11952191235059,70.11952191235059,61.75298804780876,72.11155378486056,25.49800796812749,47.01195219123506,74.10358565737052,76.49402390438247
2013-07-01,35.85657370517928,58.96414342629482,75.2988047808765,14.342629482071713,53.78486055776892,41.43426294820717,98.80478087649402,97.21115537848605,4.780876494023905,83.26693227091633
2013-07-02,54.9800796812749,78.08764940239044,72.90836653386454,14.741035856573705,16.733067729083665,23.10756972111554,45.81673306772908,15.936254980079681,66.53386454183267,88.44621513944223
2013-07-03,73.70517928286853,89.24302788844622,82.07171314741036,75.2988047808765,82.47011952191235,82.47011952191235,19.9203187250996,62.94820717131474,64.9402390438247,54.18326693227092
2013-07-05,35.059760956175296,39.44223107569721,58.96414342629482,62.15139442231076,56.57370517928287,23.904382470119522,67.33067729083665,25.49800796812749,66.13545816733068,36.65338645418327
2013-07-08,40.63745019920319,70.11952191235059,92.03187250996017,49.40239043824701,12.749003984063744,73.70517928286853,52.58964143426295,0.398406374501992,10.358565737051793,30.677290836653388
2013-07-09,98.00796812749005,4.780876494023905,55.37848605577689,19.9203187250996,78.88446215139442,99.60159362549801,31.07569721115538,66.53386454183267,15.936254980079681,86.85258964143426
2013-07-10,90.43824701195219,66.93227091633466,60.1593625498008,91.63346613545816,8.366533864541832,87.25099601593625,29.8804780876494,54.18326693227092,96.81274900398407,64.14342629482071
2013-07-11,91.23505976095618,83.26693227091633,78.48605577689243,92.43027888446215,98.00796812749005,46.21513944223108,58.167330677290835,97.60956175298804,64.9402390438247,86.45418326693228
2013-07-12,63.34661354581673,80.0796812749004,100.0,62.54980079681275,20.717131474103585,77.29083665338645,94.8207171314741,35.85657370517928,98.80478087649402,44.62151394422311
2013-07-15,74.10358565737052,41.03585657370518,39.44223107569721,92.43027888446215,88.44621513944223,77.29083665338645,2.3904382470119523,71.71314741035856,45.0199203187251,74.5019920318725
2013-07-16,20.318725099601593,36.65338645418327,43.42629482071713,79.28286852589642,62.54980079681275,51.39442231075697,2.3904382470119523,0.398406374501992,80.87649402390439,82.86852589641434
2013-07-17,25.49800796812749,3.187250996015936,78.08764940239044,10.756972111553784,30.278884462151396,84.86055776892431,94.8207171314741,68.52589641434263,83.26693227091633,63.34661354581673
2013-07-18,43.02788844621514,48.60557768924303,20.717131474103585,25.099601593625497,99.60159362549801,3.187250996015936,33.864541832669325,28.286852589641434,10.358565737051793,36.65338645418327
2013-07-19,38.645418326693225,65.33864541832669,58.96414342629482,13.54581673306773,65.73705179282868,58.96414342629482,65.33864541832669,29.48207171314741,78.48605577689243,5.577689243027889
2013-07-22,17.131474103585656,41.03585657370518,4.382470119521912,91.63346613545816,6.374501992031872,59.36254980079681,68.12749003984064,3.585657370517928,92.82868525896414,16.334661354581673
2013-07-23,17.529880478087648,1.9920318725099602,22.709163346613547,35.059760956175296,1.1952191235059761,56.97211155378486,32.27091633466136,21.91235059760956,54.9800796812749,4.780876494023905
2013-07-24,18.326693227091635,7.569721115537849,9.163346613545817,36.65338645418327,39.44223107569721,72.50996015936255,19.12350597609562,60.95617529880478,1.1952191235059761,64.14342629482071
2013-07-25,25.49800796812749,93.22709163346613,80.0796812749004,15.53784860557769,77.29083665338645,72.11155378486056,94.8207171314741,70.5179282868526,49.00398406374502,36.65338645418327
2013-07-26,98.80478087649402,74.5019920318725,87.64940239043824,96.41434262948208,89.64143426294821,62.94820717131474,64.9402390438247,79.28286852589642,97.21115537848605,96.81274900398407
2013-07-29,38.24701195219124,31.07569721115538,9.163346613545817,67.33067729083665,4.780876494023905,98.00796812749005,89.24302788844622,62.15139442231076,31.07569721115538,90.83665338645419
2013-07-30,67.72908366533865,5.577689243027889,11.55378486055777,56.57370517928287,70.5179282868526,94.42231075697211,31.47410358565737,28.685258964143426,36.65338645418327,75.69721115537848
2013-07-31,10.358565737051793,11.155378486055778,11.55378486055777,25.89641434262948,23.904382470119522,25.49800796812749,72.50996015936255,58.167330677290835,47.41035856573705,41.03585657370518
2013-08-01,70.5179282868526,91.23505976095618,64.54183266932272,4.382470119521912,61.354581673306775,58.56573705179283,53.386454183266935,80.0796812749004,74.10358565737052,67.33067729083665
2013-08-02,96.41434262948208,87.25099601593625,44.223107569721115,82.86852589641434,61.354581673306775,72.11155378486056,88.84462151394422,40.2390438247012,99.60159362549801,92.03187250996017
2013-08-05,87.25099601593625,24.701195219123505,23.50597609561753,16.733067729083665,47.808764940239044,92.03187250996017,97.60956175298804,19.52191235059761,94.42231075697211,82.07171314741036
2013-08-06,12.350597609561753,1.9920318725099602,52.98804780876494,55.37848605577689,7.171314741035856,33.06772908366534,16.334661354581673,53.386454183266935,4.382470119521912,41.832669322709165
2013-08-07,15.936254980079681,37.84860557768924,9.9601593625498,84.4621513944223,61.75298804780876,62.54980079681275,6.772908366533865,10.358565737051793,47.01195219123506,66.93227091633466
2013-08-08,41.43426294820717,56.57370517928287,23.50597609561753,86.45418326693228,61.354581673306775,9.163346613545817,43.42629482071713,48.20717131474104,82.86852589641434,31.47410358565737
2013-08-09,16.334661354581673,64.9402390438247,63.745019920318725,41.832669322709165,28.286852589641434,47.41035856573705,52.58964143426295,89.64143426294821,44.62151394422311,24.302788844621514
2013-08-12,94.8207171314741,92.03187250996017,60.55776892430279,92.82868525896414,72.50996015936255,54.9800796812749,33.864541832669325,26.693227091633467,88.84462151394422,97.60956175298804
2013-08-13,27.888446215139442,27.49003984063745,31.47410358565737,2.7888446215139444,68.92430278884463,8.764940239043824,7.968127490039841,13.944223107569721,82.47011952191235,88.84462151394422
2013-08-14,37.05179282868526,0.0,4.780876494023905,57.37051792828685,94.02390438247012,44.223107569721115,21.51394422310757,84.06374501992032,41.03585657370518,57.37051792828685
2013-08-15,54.9800796812749,18.326693227091635,17.131474103585656,42.23107569721115,39.04382470119522,62.15139442231076,68.52589641434263,13.54581673306773,95.2191235059761,61.354581673306775
2013-08-16,9.163346613545817,31.47410358565737,25.49800796812749,52.58964143426295,33.06772908366534,61.75298804780876,52.58964143426295,76.49402390438247,65.33864541832669,81.27490039840637
2013-08-19,39.8406374501992,33.864541832669325,52.98804780876494,12.749003984063744,12.350597609561753,69.32270916334662,66.13545816733068,10.756972111553784,20.717131474103585,73.30677290836654
2013-08-20,51.39442231075697,67.72908366533865,64.54183266932272,66.53386454183267,63.34661354581673,54.9800796812749,66.53386454183267,32.27091633466136,61.75298804780876,2.3904382470119523
2013-08-21,7.968127490039841,63.34661354581673,45.0199203187251,51.79282868525896,56.17529880478088,48.60557768924303,19.52191235059761,54.18326693227092,67.33067729083665,45.81673306772908
2013-08-22,30.677290836653388,87.25099601593625,99.60159362549801,76.89243027888446,60.95617529880478,76.49402390438247,97.21115537848605,81.67330677290836,96.01593625498008,43.42629482071713
2013-08-23,8.764940239043824,38.645418326693225,32.669322709163346,30.278884462151396,54.18326693227092,99.60159362549801,85.65737051792829,84.4621513944223,58.56573705179283,27.09163346613546
2013-08-26,46.21513944223108,30.677290836653388,5.577689243027889,26.693227091633467,4.382470119521912,68.92430278884463,43.82470119521912,85.2589641434263,41.03585657370518,68.52589641434263
2013-08-27,8.764940239043824,15.53784860557769,19.12350597609562,35.45816733067729,16.334661354581673,23.50597609561753,81.27490039840637,38.645418326693225,26.294820717131476,26.693227091633467
2013-08-28,15.936254980079681,84.86055776892431,65.73705179282868,13.54581673306773,78.88446215139442,86.85258964143426,30.278884462151396,96.81274900398407,82.07171314741036,79.28286852589642
2013-08-29,44.62151394422311,67.33067729083665,70.91633466135458,90.83665338645419,34.26294820717131,72.90836653386454,67.33067729083665,95.2191235059761,58.56573705179283,55.776892430278885
2013-08-30,21.115537848605577,2.3904382470119523,7.968127490039841,54.581673306772906,19.12350597609562,20.318725099601593,76.09561752988049,17.131474103585656,27.09163346613546,16.733067729083665
2013-09-03,27.888446215139442,41.832669322709165,80.87649402390439,60.55776892430279,33.46613545816733,53.386454183266935,13.54581673306773,63.34661354581673,44.223107569721115,40.2390438247012
2013-09-04,83.66533864541833,85.2589641434263,88.44621513944223,18.326693227091635,74.10358565737052,37.84860557768924,52.58964143426295,92.03187250996017,85.2589641434263,47.808764940239044
2013-09-05,24.302788844621514,32.669322709163346,54.18326693227092,63.745019920318725,80.87649402390439,98.40637450199203,43.82470119521912,88.84462151394422,87.25099601593625,18.725099601593627
2013-09-06,11.952191235059761,23.904382470119522,52.98804780876494,13.54581673306773,64.9402390438247,71.71314741035856,28.685258964143426,52.98804780876494,52.191235059760956,53.386454183266935
2013-09-09,94.02390438247012,98.80478087649402,90.83665338645419,90.0398406374502,87.25099601593625,38.24701195219124,25.49800796812749,90.83665338645419,98.80478087649402,69.7211155378486
2013-09-10,79.6812749003984,97.21115537848605,46.613545816733065,92.82868525896414,99.20318725099601,18.326693227091635,88.44621513944223,11.55378486055777,88.44621513944223,21.51394422310757
2013-09-11,94.02390438247012,97.21115537848605,56.97211155378486,70.91633466135458,41.43426294820717,96.41434262948208,20.717131474103585,46.21513944223108,39.8406374501992,58.96414342629482
2013-09-12,10.358565737051793,57.76892430278885,43.42629482071713,41.43426294820717,55.37848605577689,5.577689243027889,53.78486055776892,16.733067729083665,54.18326693227092,78.08764940239044
2013-09-13,46.21513944223108,45.81673306772908,17.92828685258964,72.90836653386454,83.26693227091633,17.92828685258964,85.2589641434263,65.33864541832669,9.9601593625498,23.904382470119522
2013-09-16,39.8406374501992,5.577689243027889,11.55378486055777,6.374501992031872,15.53784860557769,0.0,31.872509960159363,37.45019920318725,1.1952191235059761,14.342629482071713
2013-09-17,43.82470119521912,90.0398406374502,92.82868525896414,1.9920318725099602,63.34661354581673,98.00796812749005,59.7609561752988,96.01593625498008,94.8207171314741,87.25099601593625
2013-09-18,99.60159362549801,89.24302788844622,94.8207171314741,78.88446215139442,88.84462151394422,70.11952191235059,32.27091633466136,48.20717131474104,57.76892430278885,70.11952191235059
2013-09-19,70.91633466135458,6.374501992031872,23.10756972111554,71.71314741035856,54.9800796812749,84.06374501992032,82.86852589641434,99.60159362549801,25.49800796812749,68.52589641434263
2013-09-20,6.374501992031872,38.645418326693225,73.70517928286853,6.374501992031872,34.66135458167331,87.64940239043824,82.07171314741036,58.96414342629482,20.318725099601593,6.772908366533865
2013-09-23,29.083665338645417,17.529880478087648,31.872509960159363,70.11952191235059,49.40239043824701,47.41035856573705,25.49800796812749,78.08764940239044,6.374501992031872,38.24701195219124
2013-09-24,49.00398406374502,82.07171314741036,60.95617529880478,17.92828685258964,59.7609561752988,49.00398406374502,71.31474103585657,65.73705179282868,35.45816733067729,15.139442231075698
2013-09-25,80.87649402390439,19.52191235059761,33.864541832669325,52.98804780876494,87.25099601593625,62.15139442231076,62.15139442231076,80.87649402390439,70.5179282868526,1.9920318725099602
2013-09-26,3.187250996015936,82.47011952191235,87.25099601593625,65.33864541832669,32.669322709163346,68.92430278884463,72.50996015936255,21.115537848605577,30.278884462151396,58.96414342629482
2013-09-27,46.21513944223108,70.91633466135458,38.645418326693225,71.71314741035856,53.78486055776892,89.24302788844622,88.04780876494024,99.60159362549801,12.749003984063744,45.418326693227094
2013-09-30,84.86055776892431,72.90836653386454,41.43426294820717,72.50996015936255,65.33864541832669,52.98804780876494,86.85258964143426,58.56573705179283,68.92430278884463,52.58964143426295
2013-10-01,28.286852589641434,59.36254980079681,99.20318725099601,90.43824701195219,71.71314741035856,65.33864541832669,38.24701195219124,95.2191235059761,57.37051792828685,99.60159362549801
2013-10-02,85.2589641434263,83.66533864541833,80.87649402390439,90.83665338645419,84.86055776892431,55.776892430278885,21.51394422310757,52.191235059760956,95.61752988047809,79.28286852589642
2013-10-03,13.54581673306773,42.23107569721115,15.936254980079681,46.613545816733065,36.254980079681275,8.764940239043824,39.04382470119522,7.968127490039841,15.936254980079681,26.693227091633467
2013-10-04,60.95617529880478,84.86055776892431,81.27490039840637,74.9003984063745,58.56573705179283,95.2191235059761,78.08764940239044,84.4621513944223,88.84462151394422,48.60557768924303
2013-10-07,65.73705179282868,62.15139442231076,0.398406374501992,15.936254980079681,53.386454183266935,39.8406374501992,49.40239043824701,52.191235059760956,81.67330677290836,65.73705179282868
2013-10-08,0.398406374501992,14.342629482071713,7.968127490039841,18.326693227091635,15.139442231075698,0.0,7.171314741035856,11.55378486055777,1.593625498007968,2.7888446215139444
2013-10-09,25.89641434262948,39.8406374501992,7.569721115537849,49.40239043824701,30.677290836653388,39.8406374501992,22.709163346613547,33.864541832669325,5.9760956175298805,67.72908366533865
2013-10-10,86.85258964143426,89.64143426294821,54.9800796812749,88.04780876494024,98.40637450199203,88.04780876494024,45.418326693227094,46.613545816733065,83.26693227091633,41.43426294820717
2013-10-11,85.65737051792829,84.06374501992032,98.00796812749005,100.0,81.27490039840637,45.418326693227094,90.0398406374502,75.69721115537848,80.4780876494024,90.0398406374502
2013-10-14,84.4621513944223,78.88446215139442,62.94820717131474,90.43824701195219,80.87649402390439,90.0398406374502,78.88446215139442,58.56573705179283,82.47011952191235,94.8207171314741
2013-10-15,4.382470119521912,0.398406374501992,14.342629482071713,29.8804780876494,53.78486055776892,38.24701195219124,32.669322709163346,36.254980079681275,56.57370517928287,65.73705179282868
2013-10-16,19.9203187250996,84.06374501992032,68.12749003984064,53.78486055776892,50.99601593625498,95.2191235059761,31.07569721115538,83.66533864541833,75.69721115537848,59.7609561752988
2013-10-17,45.0199203187251,92.03187250996017,84.06374501992032,90.0398406374502,34.26294820717131,98.00796812749005,35.059760956175296,64.14342629482071,71.71314741035856,99.60159362549801
2013-10-18,61.75298804780876,48.20717131474104,82.86852589641434,59.36254980079681,46.21513944223108,49.40239043824701,33.864541832669325,82.86852589641434,43.82470119521912,96.01593625498008
2013-10-21,12.350597609561753,61.354581673306775,17.529880478087648,50.199203187250994,13.54581673306773,16.334661354581673,4.382470119521912,47.808764940239044,72.11155378486056,93.62549800796813
2013-10-22,13.54581673306773,87.25099601593625,68.92430278884463,6.374501992031872,20.318725099601593,15.139442231075698,49.00398406374502,37.05179282868526,54.9800796812749,40.2390438247012
2013-10-23,2.3904382470119523,22.709163346613547,18.326693227091635,7.968127490039841,41.43426294820717,54.581673306772906,24.701195219123505,1.1952191235059761,4.382470119521912,99.60159362549801
2013-10-24,50.199203187250994,25.49800796812749,69.7211155378486,38.24701195219124,64.54183266932272,51.39442231075697,88.04780876494024,47.41035856573705,7.171314741035856,89.64143426294821
2013-10-25,19.52191235059761,86.45418326693228,60.95617529880478,38.645418326693225,80.0796812749004,1.1952191235059761,12.350597609561753,29.48207171314741,96.41434262948208,20.318725099601593
2013-10-28,85.2589641434263,4.382470119521912,31.47410358565737,43.82470119521912,4.780876494023905,18.326693227091635,3.585657370517928,86.05577689243027,58.56573705179283,59.7609561752988
2013-10-29,75.2988047808765,89.64143426294821,79.28286852589642,34.26294820717131,47.808764940239044,3.187250996015936,51.79282868525896,22.310756972111555,60.55776892430279,11.55378486055777
2013-10-30,12.350597609561753,52.58964143426295,35.85657370517928,50.199203187250994,6.374501992031872,13.944223107569721,13.944223107569721,21.115537848605577,52.98804780876494,78.48605577689243
2013-10-31,30.278884462151396,92.82868525896414,62.54980079681275,6.772908366533865,70.11952191235059,80.4780876494024,72.11155378486056,56.57370517928287,59.7609561752988,36.65338645418327
2013-11-01,26.294820717131476,11.952191235059761,8.764940239043824,20.717131474103585,4.780876494023905,28.286852589641434,38.645418326693225,58.96414342629482,80.0796812749004,32.27091633466136
2013-11-04,52.191235059760956,9.56175298804781,37.45019920318725,94.02390438247012,45.418326693227094,15.139442231075698,99.60159362549801,88.84462151394422,13.54581673306773,91.63346613545816
2013-11-05,78.88446215139442,90.83665338645419,66.93227091633466,98.00796812749005,63.745019920318725,98.00796812749005,28.286852589641434,81.67330677290836,25.099601593625497,61.75298804780876
2013-11-06,56.57370517928287,1.9920318725099602,19.52191235059761,93.22709163346613,45.81673306772908,16.334661354581673,32.27091633466136,15.139442231075698,61.75298804780876,29.8804780876494
2013-11-07,10.756972111553784,0.0,5.179282868525896,4.382470119521912,27.09163346613546,16.334661354581673,16.334661354581673,11.55378486055777,54.581673306772906,19.9203187250996
2013-11-08,78.08764940239044,98.00796812749005,83.26693227091633,60.55776892430279,61.354581673306775,39.8406374501992,56.97211155378486,47.41035856573705,48.20717131474104,89.64143426294821
2013-11-11,29.8804780876494,20.717131474103585,75.69721115537848,35.059760956175296,83.66533864541833,28.286852589641434,71.71314741035856,30.278884462151396,71.71314741035856,46.21513944223108
2013-11-12,92.43027888446215,35.85657370517928,26.693227091633467,45.0199203187251,97.60956175298804,70.5179282868526,4.780876494023905,91.23505976095618,98.40637450199203,72.11155378486056
2013-11-13,94.8207171314741,99.60159362549801,96.81274900398407,98.80478087649402,77.68924302788845,100.0,27.09163346613546,99.20318725099601,88.04780876494024,76.49402390438247
2013-11-14,85.2589641434263,18.725099601593627,93.22709163346613,65.33864541832669,38.645418326693225,60.1593625498008,35.85657370517928,71.31474103585657,91.23505976095618,92.43027888446215
2013-11-15,54.9800796812749,39.8406374501992,54.9800796812749,26.693227091633467,21.51394422310757,41.832669322709165,24.302788844621514,68.52589641434263,92.43027888446215,37.05179282868526
2013-11-18,11.155378486055778,23.904382470119522,23.10756972111554,31.47410358565737,4.780876494023905,3.187250996015936,4.382470119521912,5.577689243027889,14.342629482071713,15.53784860557769
2013-11-19,61.75298804780876,40.63745019920319,40.63745019920319,36.65338645418327,36.254980079681275,52.98804780876494,87.64940239043824,92.82868525896414,19.12350597609562,57.37051792828685
2013-11-20,0.0,20.717131474103585,7.968127490039841,60.95617529880478,36.254980079681275,41.832669322709165,12.350597609561753,96.41434262948208,11.952191235059761,17.131474103585656
2013-11-21,75.2988047808765,96.81274900398407,95.61752988047809,71.31474103585657,16.733067729083665,33.46613545816733,39.8406374501992,63.745019920318725,97.60956175298804,75.2988047808765
2013-11-22,61.75298804780876,14.342629482071713,59.7609561752988,53.78486055776892,20.318725099601593,19.12350597609562,45.81673306772908,46.613545816733065,96.41434262948208,55.37848605577689
2013-11-25,4.382470119521912,8.764940239043824,82.47011952191235,5.179282868525896,81.67330677290836,22.310756972111555,9.56175298804781,77.68924302788845,96.41434262948208,81.67330677290836
2013-11-26,32.27091633466136,76.09561752988049,73.30677290836654,6.374501992031872,73.30677290836654,78.08764940239044,57.76892430278885,52.191235059760956,96.41434262948208,94.8207171314741
2013-11-27,41.832669322709165,63.34661354581673,90.0398406374502,52.58964143426295,90.0398406374502,78.08764940239044,92.43027888446215,37.84860557768924,68.12749003984064,94.8207171314741
